frame_id,image_name,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y
247,010_008.png,0.6630859375,0.2626953125,0.6416015625,0.2822265625,0.6962890625,0.2509765625,0.7080078125,0.2802734375,0.6650390625,0.2294921875,0.6259765625,0.2529296875,0.6806640625,0.2880859375,0.5517578125,0.6318359375,0.5244140625,0.6826171875,0.5224609375,0.7138671875,0.6044921875,0.3564453125,0.4208984375,0.6435546875,0.7001953125,0.3095703125,0.6025390625,0.4912109375,0.5849609375,0.6318359375
248,010_009.png,0.6591796875,0.2529296875,0.6376953125,0.2744140625,0.6904296875,0.2392578125,0.7021484375,0.2705078125,0.6591796875,0.2216796875,0.6240234375,0.2431640625,0.6748046875,0.2802734375,0.5537109375,0.6240234375,0.5244140625,0.6806640625,0.5224609375,0.7119140625,0.5986328125,0.3544921875,0.4189453125,0.6416015625,0.6943359375,0.3017578125,0.6025390625,0.4775390625,0.5830078125,0.6279296875
249,010_010.png,0.6533203125,0.2470703125,0.6318359375,0.2685546875,0.6826171875,0.2314453125,0.6982421875,0.2626953125,0.6552734375,0.2138671875,0.6181640625,0.2373046875,0.6689453125,0.2724609375,0.5498046875,0.6201171875,0.5263671875,0.6806640625,0.5244140625,0.7119140625,0.5947265625,0.3486328125,0.4228515625,0.6435546875,0.6904296875,0.2939453125,0.6005859375,0.4775390625,0.5849609375,0.6201171875
250,010_011.png,0.6494140625,0.2392578125,0.6279296875,0.2607421875,0.6787109375,0.2275390625,0.6923828125,0.2568359375,0.6494140625,0.2080078125,0.6123046875,0.2314453125,0.6650390625,0.2666015625,0.5517578125,0.6181640625,0.5263671875,0.6806640625,0.5244140625,0.7119140625,0.5927734375,0.3408203125,0.4208984375,0.6416015625,0.6884765625,0.2841796875,0.5986328125,0.4697265625,0.5830078125,0.6181640625
251,010_012.png,0.6455078125,0.2353515625,0.6240234375,0.2568359375,0.6767578125,0.2236328125,0.6904296875,0.2529296875,0.6455078125,0.2041015625,0.6083984375,0.2294921875,0.6611328125,0.2626953125,0.5517578125,0.6181640625,0.5263671875,0.6806640625,0.5224609375,0.7119140625,0.5927734375,0.3349609375,0.4208984375,0.6416015625,0.6845703125,0.2822265625,0.5947265625,0.4736328125,0.5849609375,0.6181640625
252,010_013.png,0.6455078125,0.2353515625,0.6240234375,0.2568359375,0.6748046875,0.2197265625,0.6884765625,0.2509765625,0.6455078125,0.2021484375,0.6064453125,0.2294921875,0.6630859375,0.2607421875,0.5517578125,0.6162109375,0.5283203125,0.6806640625,0.5244140625,0.7099609375,0.5908203125,0.3369140625,0.4208984375,0.6416015625,0.6826171875,0.2783203125,0.5947265625,0.4755859375,0.5849609375,0.6162109375
253,010_014.png,0.6455078125,0.2392578125,0.6240234375,0.2607421875,0.6748046875,0.2255859375,0.6884765625,0.2548828125,0.6455078125,0.2080078125,0.6083984375,0.2314453125,0.6630859375,0.2646484375,0.5498046875,0.6181640625,0.5283203125,0.6826171875,0.5224609375,0.7138671875,0.5908203125,0.3427734375,0.4208984375,0.6435546875,0.6826171875,0.2841796875,0.5966796875,0.4697265625,0.5849609375,0.6181640625
254,010_015.png,0.6494140625,0.2451171875,0.6279296875,0.2646484375,0.6806640625,0.2314453125,0.6923828125,0.2607421875,0.6513671875,0.2119140625,0.6123046875,0.2353515625,0.6650390625,0.2705078125,0.5517578125,0.6220703125,0.5263671875,0.6826171875,0.5224609375,0.7119140625,0.5908203125,0.3427734375,0.4208984375,0.6435546875,0.6865234375,0.2900390625,0.5966796875,0.4794921875,0.5849609375,0.6201171875
255,010_016.png,0.6533203125,0.2509765625,0.6318359375,0.2724609375,0.6845703125,0.2373046875,0.6962890625,0.2685546875,0.6533203125,0.2197265625,0.6162109375,0.2431640625,0.6689453125,0.2763671875,0.5517578125,0.6240234375,0.5263671875,0.6845703125,0.5224609375,0.7138671875,0.5947265625,0.3525390625,0.4208984375,0.6455078125,0.6904296875,0.2978515625,0.5966796875,0.4873046875,0.5830078125,0.6240234375
256,010_017.png,0.6591796875,0.2568359375,0.6376953125,0.2802734375,0.6884765625,0.2431640625,0.7021484375,0.2744140625,0.6611328125,0.2236328125,0.6220703125,0.2490234375,0.6748046875,0.2841796875,0.5537109375,0.6279296875,0.5244140625,0.6826171875,0.5224609375,0.7119140625,0.5986328125,0.3564453125,0.4208984375,0.6455078125,0.6943359375,0.3056640625,0.6025390625,0.4814453125,0.5849609375,0.6279296875
257,010_018.png,0.6650390625,0.2626953125,0.6416015625,0.2822265625,0.6943359375,0.2490234375,0.7080078125,0.2783203125,0.6650390625,0.2314453125,0.6279296875,0.2529296875,0.6787109375,0.2900390625,0.5517578125,0.6298828125,0.5244140625,0.6826171875,0.5224609375,0.7138671875,0.6044921875,0.3603515625,0.4208984375,0.6435546875,0.7001953125,0.3076171875,0.6064453125,0.4853515625,0.5849609375,0.6318359375
258,010_019.png,0.6708984375,0.2685546875,0.6474609375,0.2880859375,0.7001953125,0.2548828125,0.7119140625,0.2841796875,0.6708984375,0.2373046875,0.6337890625,0.2587890625,0.6845703125,0.2939453125,0.5517578125,0.6337890625,0.5244140625,0.6845703125,0.5224609375,0.7138671875,0.6083984375,0.3662109375,0.4208984375,0.6455078125,0.7060546875,0.3154296875,0.6083984375,0.4873046875,0.5849609375,0.6357421875
259,010_020.png,0.6728515625,0.2724609375,0.6513671875,0.2939453125,0.7041015625,0.2607421875,0.7158203125,0.2900390625,0.6767578125,0.2412109375,0.6376953125,0.2626953125,0.6904296875,0.2978515625,0.5517578125,0.6357421875,0.5244140625,0.6845703125,0.5205078125,0.7138671875,0.6103515625,0.3701171875,0.4208984375,0.6455078125,0.7080078125,0.3193359375,0.6064453125,0.4990234375,0.5849609375,0.6396484375
260,010_021.png,0.6767578125,0.2783203125,0.6533203125,0.2978515625,0.7099609375,0.2646484375,0.7216796875,0.2958984375,0.6787109375,0.2451171875,0.6416015625,0.2666015625,0.6923828125,0.3037109375,0.5537109375,0.6396484375,0.5244140625,0.6845703125,0.5205078125,0.7119140625,0.6123046875,0.3740234375,0.4189453125,0.6416015625,0.7119140625,0.3251953125,0.6103515625,0.4990234375,0.5869140625,0.6435546875
261,010_022.png,0.6787109375,0.2802734375,0.6552734375,0.2998046875,0.7099609375,0.2666015625,0.7216796875,0.2998046875,0.6826171875,0.2470703125,0.6435546875,0.2685546875,0.6923828125,0.3076171875,0.5537109375,0.6376953125,0.5244140625,0.6826171875,0.5224609375,0.7119140625,0.6142578125,0.3740234375,0.4208984375,0.6416015625,0.7119140625,0.3291015625,0.6103515625,0.4970703125,0.5849609375,0.6435546875
262,010_023.png,0.6787109375,0.2822265625,0.6552734375,0.3017578125,0.7099609375,0.2685546875,0.7216796875,0.2978515625,0.6806640625,0.2490234375,0.6435546875,0.2705078125,0.6943359375,0.3076171875,0.5537109375,0.6376953125,0.5244140625,0.6826171875,0.5224609375,0.7119140625,0.6142578125,0.3779296875,0.4208984375,0.6435546875,0.7138671875,0.3271484375,0.6064453125,0.5068359375,0.5849609375,0.6435546875
263,010_024.png,0.6787109375,0.2822265625,0.6552734375,0.3017578125,0.7099609375,0.2685546875,0.7197265625,0.2998046875,0.6806640625,0.2509765625,0.6416015625,0.2724609375,0.6923828125,0.3076171875,0.5537109375,0.6376953125,0.5224609375,0.6806640625,0.5224609375,0.7099609375,0.6142578125,0.3740234375,0.4208984375,0.6416015625,0.7138671875,0.3291015625,0.6064453125,0.5087890625,0.5830078125,0.6435546875
264,011_001.png,0.5400390625,0.3447265625,0.5244140625,0.3681640625,0.5654296875,0.3271484375,0.5771484375,0.3564453125,0.5361328125,0.3173828125,0.5146484375,0.3388671875,0.5537109375,0.3681640625,0.5244140625,0.6689453125,0.5947265625,0.5205078125,0.4990234375,0.7158203125,0.5009765625,0.4248046875,0.4091796875,0.6337890625,0.5712890625,0.3837890625,0.5244140625,0.5615234375,0.5498046875,0.6767578125
265,011_002.png,0.5400390625,0.3525390625,0.5244140625,0.3779296875,0.5654296875,0.3330078125,0.5810546875,0.3603515625,0.5380859375,0.3212890625,0.5126953125,0.3447265625,0.5576171875,0.3740234375,0.5244140625,0.6708984375,0.6474609375,0.4599609375,0.4970703125,0.7158203125,0.5068359375,0.4443359375,0.4091796875,0.6357421875,0.5751953125,0.3935546875,0.5224609375,0.5673828125,0.5478515625,0.6826171875
266,011_003.png,0.5400390625,0.3544921875,0.5244140625,0.3818359375,0.5654296875,0.3369140625,0.5849609375,0.3662109375,0.5400390625,0.3251953125,0.5146484375,0.3486328125,0.5595703125,0.3798828125,0.5224609375,0.6728515625,0.6298828125,0.5595703125,0.4951171875,0.7138671875,0.5068359375,0.4560546875,0.4091796875,0.6376953125,0.5810546875,0.3994140625,0.5283203125,0.5537109375,0.5478515625,0.6826171875
267,011_004.png,0.5400390625,0.3544921875,0.5224609375,0.3798828125,0.5654296875,0.3369140625,0.5849609375,0.3662109375,0.5380859375,0.3232421875,0.5126953125,0.3466796875,0.5576171875,0.3798828125,0.5224609375,0.6728515625,0.6044921875,0.6123046875,0.4970703125,0.7177734375,0.5048828125,0.4521484375,0.4091796875,0.6357421875,0.5771484375,0.4013671875,0.5302734375,0.5595703125,0.5439453125,0.6845703125
268,011_005.png,0.5380859375,0.3505859375,0.5224609375,0.3759765625,0.5634765625,0.3310546875,0.5791015625,0.3623046875,0.5361328125,0.3193359375,0.5126953125,0.3427734375,0.5556640625,0.3740234375,0.5205078125,0.6708984375,0.6103515625,0.6025390625,0.4990234375,0.7197265625,0.5048828125,0.4404296875,0.4091796875,0.6376953125,0.5751953125,0.3955078125,0.2802734375,0.5439453125,0.5439453125,0.6806640625
269,011_006.png,0.5322265625,0.3427734375,0.5185546875,0.3681640625,0.5595703125,0.3232421875,0.5751953125,0.3525390625,0.5302734375,0.3115234375,0.5048828125,0.3369140625,0.5498046875,0.3662109375,0.5224609375,0.6689453125,0.6376953125,0.5380859375,0.4970703125,0.7177734375,0.5029296875,0.4404296875,0.4052734375,0.6357421875,0.5712890625,0.3857421875,0.3232421875,0.5712890625,0.5478515625,0.6767578125
270,011_007.png,0.5283203125,0.3271484375,0.5146484375,0.3525390625,0.5537109375,0.3095703125,0.5693359375,0.3369140625,0.5244140625,0.2978515625,0.5009765625,0.3193359375,0.5458984375,0.3505859375,0.5224609375,0.6669921875,0.6494140625,0.4580078125,0.4951171875,0.7158203125,0.2412109375,0.4306640625,0.4091796875,0.6376953125,0.5634765625,0.3720703125,0.3232421875,0.5673828125,0.5458984375,0.6728515625
271,011_008.png,0.5205078125,0.3173828125,0.5068359375,0.3447265625,0.5478515625,0.2978515625,0.5634765625,0.3251953125,0.5166015625,0.2861328125,0.4912109375,0.3115234375,0.5380859375,0.3388671875,0.5224609375,0.6650390625,0.5634765625,0.5751953125,0.4970703125,0.7177734375,0.4990234375,0.4287109375,0.4052734375,0.6357421875,0.5556640625,0.3583984375,0.2763671875,0.5478515625,0.5478515625,0.6708984375
272,011_009.png,0.5146484375,0.3037109375,0.5009765625,0.3310546875,0.5400390625,0.2861328125,0.5576171875,0.3154296875,0.5068359375,0.2724609375,0.4833984375,0.2978515625,0.5302734375,0.3271484375,0.5224609375,0.6611328125,0.5654296875,0.5732421875,0.4970703125,0.7138671875,0.4970703125,0.4169921875,0.4052734375,0.6337890625,0.5498046875,0.3447265625,0.4169921875,0.3466796875,0.5458984375,0.6689453125
273,011_010.png,0.5068359375,0.2919921875,0.4931640625,0.3193359375,0.5341796875,0.2724609375,0.5517578125,0.2998046875,0.5009765625,0.2607421875,0.4755859375,0.2900390625,0.5263671875,0.3154296875,0.5224609375,0.6572265625,0.5693359375,0.5712890625,0.4990234375,0.7138671875,0.4990234375,0.4052734375,0.4072265625,0.6318359375,0.5478515625,0.3369140625,0.2841796875,0.5751953125,0.5458984375,0.6630859375
274,011_011.png,0.5048828125,0.2841796875,0.4892578125,0.3115234375,0.5302734375,0.2666015625,0.5478515625,0.2958984375,0.4970703125,0.2529296875,0.4697265625,0.2822265625,0.5224609375,0.3095703125,0.5224609375,0.6552734375,0.6416015625,0.5361328125,0.4970703125,0.7138671875,0.2431640625,0.4248046875,0.4072265625,0.6357421875,0.5439453125,0.3291015625,0.5126953125,0.4423828125,0.5439453125,0.6650390625
275,011_012.png,0.4990234375,0.2802734375,0.4833984375,0.3056640625,0.5283203125,0.2607421875,0.5458984375,0.2880859375,0.4931640625,0.2470703125,0.4658203125,0.2763671875,0.5205078125,0.3017578125,0.5205078125,0.6552734375,0.6064453125,0.6103515625,0.4970703125,0.7138671875,0.2412109375,0.4228515625,0.4091796875,0.6337890625,0.5400390625,0.3251953125,0.4150390625,0.3310546875,0.5439453125,0.6669921875
276,011_013.png,0.4990234375,0.2763671875,0.4853515625,0.3056640625,0.5244140625,0.2568359375,0.5439453125,0.2861328125,0.4912109375,0.2451171875,0.4658203125,0.2744140625,0.5185546875,0.2998046875,0.5205078125,0.6533203125,0.6123046875,0.6025390625,0.4970703125,0.7158203125,0.2451171875,0.4228515625,0.4072265625,0.6318359375,0.5400390625,0.3251953125,0.5048828125,0.4365234375,0.5419921875,0.6689453125
277,011_014.png,0.5009765625,0.2802734375,0.4873046875,0.3056640625,0.5263671875,0.2626953125,0.5439453125,0.2919921875,0.4951171875,0.2490234375,0.4677734375,0.2783203125,0.5205078125,0.3056640625,0.5224609375,0.6572265625,0.6396484375,0.5400390625,0.4970703125,0.7158203125,0.2451171875,0.4306640625,0.4072265625,0.6357421875,0.5400390625,0.3232421875,0.5029296875,0.5087890625,0.5439453125,0.6669921875
278,011_015.png,0.5029296875,0.2919921875,0.4892578125,0.3173828125,0.5322265625,0.2724609375,0.5478515625,0.3017578125,0.4970703125,0.2587890625,0.4716796875,0.2861328125,0.5224609375,0.3154296875,0.5224609375,0.6611328125,0.5712890625,0.5751953125,0.4951171875,0.7158203125,0.2431640625,0.4384765625,0.4052734375,0.6357421875,0.5439453125,0.3349609375,0.2666015625,0.5126953125,0.5498046875,0.6572265625
279,011_016.png,0.5087890625,0.2978515625,0.4931640625,0.3232421875,0.5341796875,0.2822265625,0.5517578125,0.3095703125,0.5029296875,0.2666015625,0.4775390625,0.2919921875,0.5263671875,0.3212890625,0.5224609375,0.6611328125,0.5673828125,0.5751953125,0.4951171875,0.7177734375,0.2412109375,0.4267578125,0.4072265625,0.6376953125,0.5458984375,0.3408203125,0.2861328125,0.5830078125,0.5478515625,0.6669921875
280,011_017.png,0.5126953125,0.3056640625,0.5009765625,0.3310546875,0.5380859375,0.2880859375,0.5537109375,0.3154296875,0.5068359375,0.2763671875,0.4853515625,0.3017578125,0.5322265625,0.3271484375,0.5224609375,0.6630859375,0.5673828125,0.5751953125,0.4951171875,0.7158203125,0.2431640625,0.4345703125,0.4052734375,0.6357421875,0.5498046875,0.3427734375,0.2802734375,0.5556640625,0.5458984375,0.6689453125
281,011_018.png,0.5205078125,0.3193359375,0.5087890625,0.3466796875,0.5458984375,0.3017578125,0.5615234375,0.3271484375,0.5166015625,0.2900390625,0.4931640625,0.3134765625,0.5380859375,0.3408203125,0.5224609375,0.6650390625,0.5673828125,0.5751953125,0.4970703125,0.7158203125,0.4990234375,0.4306640625,0.4052734375,0.6376953125,0.5595703125,0.3583984375,0.2880859375,0.5654296875,0.5478515625,0.6669921875
282,011_019.png,0.5283203125,0.3291015625,0.5126953125,0.3564453125,0.5517578125,0.3115234375,0.5712890625,0.3388671875,0.5224609375,0.2998046875,0.5009765625,0.3251953125,0.5458984375,0.3525390625,0.5205078125,0.6650390625,0.6416015625,0.5361328125,0.4951171875,0.7138671875,0.2373046875,0.4287109375,0.4052734375,0.6357421875,0.5673828125,0.3720703125,0.2802734375,0.5556640625,0.5458984375,0.6728515625
283,011_020.png,0.5341796875,0.3388671875,0.5185546875,0.3662109375,0.5595703125,0.3193359375,0.5751953125,0.3486328125,0.5322265625,0.3076171875,0.5068359375,0.3330078125,0.5517578125,0.3642578125,0.5205078125,0.6689453125,0.6083984375,0.6103515625,0.4951171875,0.7158203125,0.2353515625,0.4365234375,0.4052734375,0.6337890625,0.5732421875,0.3837890625,0.5283203125,0.4951171875,0.5439453125,0.6787109375
284,011_021.png,0.5361328125,0.3466796875,0.5205078125,0.3720703125,0.5634765625,0.3271484375,0.5791015625,0.3583984375,0.5341796875,0.3154296875,0.5087890625,0.3408203125,0.5537109375,0.3720703125,0.5224609375,0.6689453125,0.6083984375,0.6044921875,0.4970703125,0.7138671875,0.5048828125,0.4443359375,0.4072265625,0.6357421875,0.5751953125,0.3916015625,0.5205078125,0.5341796875,0.5458984375,0.6787109375
285,011_022.png,0.5400390625,0.3486328125,0.5224609375,0.3740234375,0.5673828125,0.3310546875,0.5830078125,0.3603515625,0.5380859375,0.3173828125,0.5126953125,0.3408203125,0.5576171875,0.3740234375,0.5224609375,0.6708984375,0.6279296875,0.5634765625,0.4970703125,0.7158203125,0.5068359375,0.4423828125,0.4072265625,0.6318359375,0.5771484375,0.3955078125,0.5263671875,0.5576171875,0.5478515625,0.6787109375
286,011_023.png,0.5400390625,0.3525390625,0.5244140625,0.3779296875,0.5634765625,0.3330078125,0.5810546875,0.3603515625,0.5361328125,0.3232421875,0.5126953125,0.3447265625,0.5556640625,0.3740234375,0.5224609375,0.6708984375,0.6474609375,0.4931640625,0.4970703125,0.7138671875,0.5068359375,0.4423828125,0.4072265625,0.6337890625,0.5771484375,0.3935546875,0.5224609375,0.5751953125,0.5478515625,0.6787109375
287,011_024.png,0.5400390625,0.3486328125,0.5224609375,0.3740234375,0.5654296875,0.3291015625,0.5791015625,0.3564453125,0.5380859375,0.3173828125,0.5126953125,0.3408203125,0.5556640625,0.3701171875,0.5224609375,0.6708984375,0.4873046875,0.7783203125,0.5009765625,0.7158203125,0.5029296875,0.4423828125,0.4072265625,0.6318359375,0.5732421875,0.3857421875,0.5244140625,0.5498046875,0.5478515625,0.6806640625
